SampleTime,VehicleSpeed,EngineSpeed,CalculateLoad,MAF,AtmospherePressure,CoolantTemp,IntakeAir,EngineRunTime,InitialEngineCoolantTemp,InitialIntakeAirTemp,BatteryVoltage,AccelSens.No.1Volt%,AccelSens.No.2Volt%,AccelSensorOutNo.1,AccelSensorOutNo.2,AcceleratorIdlePosition,AccelFullyClose#1(AD),AccelFullyCloseLearn#1,AccelFullyCloseLearn#2,ThrottleSensorVolt%,ThrottleSensor2Volt%,ST1,SystemGuard,OpenSideMalfunction,ThrottleIdlePosition,ThrottleRequirePosition,ThrottleSensorPosition,ThrottlePositionNo.1,ThrottlePositionNo.2,ThrottlePositionCommand,ThrottleSensOpenPos#1,ThrottleSensOpenPos#2,ThrottleSensOpen#1(AD),ThrottleMotor,ThrottleMotorCurrent,ThrottleMotorDUTY,ThrottleMotorDuty(Open),ThrottleMotorDuty(Close),ThrottleFullyCloseLearn,ETCSActuatorPower,+BMVoltage,ActuatorPowerSupply,FailSafeDrive,FailSafeDrive(MainCPU),Injector(Port),InjectionVolum(Cylinder1),FuelPump/SpeedStatus,EvapPurgeFlow,PurgeDensityLearnValue,EVAPPurgeVSV,TargetAir-FuelRatio,O2SB1S1,ShortFTB1S1,LongFTB1S1,FuelSystemStatus#1,O2FTB1S1,IGNAdvance,KnockFeedbackValue,KnockCorrectLearnValue,VVTControlStatus#1,VVTAimAngle#1,VVTChangeAngle#1,VVTOCVDuty#1,StarterSignal,PowerSteeringSignal,PowerSteer.Sig.Record,StopLightSwitch,A/CSignal,ClosedThrottlePositionSW,ElectricalLoadSignal,CheckMode,SPDTestResult,#Codes(IncludeHistory),MIL,TimeafterDTCCleared,DistancefromDTCCleared,WarmupCycleClearedDTC,OBDRequirements,NumberofEmissionDTC,TCandTE1,ACTVSV,IdleFuelCut,FCTAU,ModelCode,EngineType,CylinderNumber,TransmissionType,Destination,ModelYear,SystemIdentification
00:07.705,0.000000,761.000000,24.700000,3.760000,97.000000,75.000000,28.000000,279.000000,45.600000,28.700000,13.700000,19.600000,35.200000,0.900000,1.700000,0.000000,0.900000,20.000000,40.000000,16.800000,48.200000,0.000000,1.000000,0.000000,1.000000,0.800000,0.300000,0.800000,2.300000,0.800000,0.900000,2.000000,0.800000,1.000000,0.200000,16.800000,0.000000,1.000000,0.600000,1.000000,13.700000,1.000000,0.000000,0.000000,2.560000,0.112000,1.000000,0.000000,0.000000,0.000000,1.000000,0.720000,-0.800000,2.300000,2.000000,-0.782000,8.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:07.988,0.000000,819.000000,31.300000,5.120000,97.000000,75.000000,28.000000,279.000000,45.600000,28.700000,13.700000,20.000000,36.000000,0.900000,1.700000,0.000000,0.900000,20.000000,40.000000,17.600000,49.000000,0.000000,1.000000,0.000000,0.000000,0.800000,1.100000,0.800000,2.400000,0.800000,0.900000,2.000000,0.800000,1.000000,0.100000,17.600000,0.000000,4.000000,0.600000,1.000000,13.700000,1.000000,0.000000,0.000000,2.680000,0.112000,1.000000,0.000000,0.000000,0.000000,1.000000,0.640000,-0.800000,1.500000,2.000000,-0.782000,10.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:08.270,0.000000,1021.000000,32.100000,6.500000,97.000000,75.000000,28.000000,279.000000,45.600000,28.700000,13.700000,21.100000,37.200000,1.000000,1.700000,0.000000,1.000000,20.000000,40.000000,18.800000,50.500000,0.000000,1.000000,0.000000,0.000000,0.800000,2.300000,0.800000,2.400000,0.800000,0.900000,2.000000,0.800000,1.000000,0.100000,18.800000,0.000000,5.000000,0.600000,1.000000,13.700000,1.000000,0.000000,0.000000,3.450000,0.112000,1.000000,0.000000,0.000000,0.000000,1.000000,0.740000,3.100000,1.500000,2.000000,3.125000,17.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:08.553,0.000000,1303.000000,26.200000,6.790000,97.000000,75.000000,28.000000,280.000000,45.600000,28.700000,13.700000,20.300000,36.000000,1.000000,1.800000,0.000000,1.000000,20.000000,40.000000,18.000000,49.800000,0.000000,1.000000,0.000000,0.000000,0.900000,1.900000,0.900000,2.500000,0.900000,0.900000,2.000000,0.900000,1.000000,0.300000,18.000000,0.000000,5.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,3.580000,0.112000,1.000000,0.000000,0.000000,0.000000,1.000000,0.720000,0.700000,1.500000,2.000000,0.781000,22.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:08.836,0.000000,1562.000000,17.600000,5.530000,97.000000,75.000000,28.000000,280.000000,45.600000,28.700000,13.800000,20.300000,36.000000,1.000000,1.700000,0.000000,1.000000,20.000000,40.000000,17.600000,49.000000,0.000000,1.000000,0.000000,0.000000,0.800000,1.500000,0.800000,2.400000,0.800000,0.900000,2.000000,0.800000,1.000000,1.300000,17.600000,0.000000,19.000000,0.600000,1.000000,13.700000,1.000000,0.000000,0.000000,3.070000,0.140000,1.000000,0.000000,0.000000,0.000000,1.000000,0.070000,7.800000,1.500000,2.000000,7.812000,23.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:09.159,0.000000,1663.000000,19.200000,6.340000,97.000000,75.000000,28.000000,280.000000,45.600000,28.700000,13.800000,20.700000,36.400000,1.000000,1.700000,0.000000,1.000000,20.000000,40.000000,18.000000,49.800000,0.000000,1.000000,0.000000,0.000000,0.800000,1.900000,0.800000,2.400000,0.800000,0.900000,2.000000,0.800000,1.000000,0.200000,18.000000,0.000000,4.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.560000,0.140000,1.000000,0.000000,0.000000,0.000000,1.000000,0.820000,3.100000,1.500000,2.000000,3.125000,24.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:09.442,0.000000,1690.000000,21.900000,7.420000,97.000000,75.000000,28.000000,281.000000,45.600000,28.700000,13.800000,21.100000,36.800000,1.000000,1.800000,0.000000,1.000000,20.000000,40.000000,18.800000,50.500000,0.000000,1.000000,0.000000,0.000000,0.900000,2.700000,0.900000,2.500000,0.900000,0.900000,2.000000,0.900000,1.000000,0.000000,18.800000,0.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.560000,0.136000,1.000000,0.000000,0.000000,0.000000,1.000000,0.830000,2.300000,1.500000,2.000000,2.343000,24.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:09.724,0.000000,1737.000000,21.500000,7.500000,97.000000,75.000000,28.000000,281.000000,45.600000,28.700000,13.800000,21.500000,37.600000,1.000000,1.800000,0.000000,1.000000,20.000000,40.000000,19.200000,50.900000,0.000000,1.000000,0.000000,0.000000,0.900000,2.700000,0.900000,2.500000,0.900000,0.900000,2.000000,0.900000,1.000000,0.500000,19.200000,0.000000,11.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.680000,0.136000,1.000000,0.000000,0.000000,0.000000,1.000000,0.820000,1.500000,1.500000,2.000000,1.562000,24.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:10.007,0.000000,1810.000000,26.200000,9.390000,97.000000,75.000000,28.000000,281.000000,45.600000,28.700000,13.800000,22.300000,38.000000,1.000000,1.800000,0.000000,1.000000,20.000000,40.000000,20.000000,51.700000,0.000000,1.000000,0.000000,0.000000,0.900000,3.500000,0.900000,2.500000,0.900000,0.900000,2.000000,0.900000,1.000000,0.700000,20.000000,14.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.810000,0.136000,1.000000,0.000000,0.000000,0.000000,1.000000,0.760000,0.000000,2.300000,2.000000,0.000000,24.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:10.290,0.000000,1939.000000,23.900000,9.150000,97.000000,75.000000,28.000000,281.000000,45.600000,28.700000,13.800000,22.300000,38.000000,1.100000,1.800000,0.000000,1.100000,20.000000,40.000000,19.600000,51.700000,0.000000,1.000000,0.000000,0.000000,0.900000,3.500000,0.900000,2.500000,0.900000,0.900000,2.000000,0.900000,1.000000,0.700000,19.600000,15.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.940000,0.128000,1.000000,0.000000,0.000000,0.000000,1.000000,0.170000,4.600000,2.300000,2.000000,4.687000,25.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:10.572,0.000000,2077.000000,22.300000,9.250000,97.000000,75.000000,28.000000,282.000000,45.600000,28.700000,13.800000,22.300000,38.000000,1.100000,1.800000,0.000000,1.100000,20.000000,40.000000,19.600000,51.700000,0.000000,1.000000,0.000000,0.000000,0.900000,3.500000,0.900000,2.500000,0.900000,0.900000,2.000000,0.900000,1.000000,0.400000,19.600000,5.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.940000,0.128000,1.000000,0.000000,0.000000,0.000000,1.000000,0.110000,6.200000,2.300000,2.000000,6.250000,26.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:10.855,0.000000,2181.000000,21.100000,9.140000,97.000000,75.000000,28.000000,282.000000,45.600000,28.700000,13.800000,21.900000,38.000000,1.100000,1.800000,0.000000,1.100000,20.000000,40.000000,19.600000,51.700000,0.000000,1.000000,0.000000,0.000000,0.900000,3.500000,0.900000,2.500000,0.900000,0.900000,2.000000,0.900000,1.000000,0.600000,19.600000,9.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.680000,0.144000,1.000000,0.000000,0.000000,0.000000,1.000000,0.800000,2.300000,2.300000,2.000000,2.343000,27.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:11.137,0.000000,2234.000000,20.700000,9.230000,97.000000,75.000000,28.000000,282.000000,45.600000,28.700000,13.800000,21.900000,38.000000,1.000000,1.800000,0.000000,1.000000,20.000000,40.000000,19.600000,51.700000,0.000000,1.000000,0.000000,0.000000,0.900000,3.500000,0.900000,2.500000,0.900000,0.900000,2.000000,0.900000,1.000000,0.600000,19.600000,12.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.560000,0.144000,1.000000,0.000000,0.000000,0.000000,1.000000,0.800000,0.700000,2.300000,2.000000,0.781000,28.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:11.420,0.000000,2272.000000,20.700000,9.370000,97.000000,75.000000,28.000000,282.000000,45.600000,28.700000,13.800000,21.900000,38.000000,1.000000,1.800000,0.000000,1.000000,20.000000,40.000000,19.600000,51.700000,0.000000,1.000000,0.000000,0.000000,0.900000,3.500000,0.900000,2.500000,0.900000,0.900000,2.000000,0.900000,1.000000,0.500000,19.600000,9.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.560000,0.128000,1.000000,0.000000,0.000000,0.000000,1.000000,0.780000,-0.800000,2.300000,2.000000,-0.782000,28.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:11.703,0.000000,2278.000000,20.300000,9.280000,97.000000,75.000000,28.000000,283.000000,45.600000,28.700000,13.800000,21.900000,38.000000,1.000000,1.800000,0.000000,1.000000,20.000000,40.000000,19.600000,51.700000,0.000000,1.000000,0.000000,0.000000,0.900000,3.500000,0.900000,2.500000,0.900000,0.900000,2.000000,0.900000,1.000000,0.500000,19.600000,7.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.430000,0.119000,1.000000,0.000000,0.000000,0.000000,1.000000,0.740000,-1.600000,2.300000,2.000000,-1.563000,28.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:12.164,0.000000,2290.000000,20.300000,9.340000,97.000000,75.000000,28.000000,283.000000,45.600000,28.700000,13.800000,22.300000,38.000000,1.100000,1.800000,0.000000,1.100000,20.000000,40.000000,19.600000,51.700000,0.000000,1.000000,0.000000,0.000000,0.900000,3.500000,0.900000,2.500000,0.900000,0.900000,2.000000,0.900000,1.000000,0.500000,20.000000,11.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.560000,0.119000,1.000000,0.000000,0.000000,0.000000,1.000000,0.070000,3.900000,2.300000,2.000000,3.906000,29.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:12.447,0.000000,2313.000000,21.100000,9.700000,97.000000,75.000000,28.000000,283.000000,45.600000,28.700000,13.800000,22.700000,38.800000,1.100000,1.800000,0.000000,1.100000,20.000000,40.000000,20.000000,51.700000,0.000000,1.000000,0.000000,0.000000,0.900000,3.500000,0.900000,2.500000,0.900000,0.900000,2.000000,0.900000,1.000000,0.800000,20.000000,15.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.560000,0.118000,1.000000,0.000000,0.000000,0.000000,1.000000,0.780000,0.000000,2.300000,2.000000,0.000000,29.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:12.729,0.000000,2364.000000,23.500000,11.100000,97.000000,75.000000,28.000000,284.000000,45.600000,28.700000,13.800000,23.100000,38.800000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.300000,52.900000,0.000000,1.000000,0.000000,0.000000,1.000000,4.300000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.800000,20.300000,14.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.810000,0.118000,1.000000,0.000000,0.000000,0.000000,1.000000,0.740000,-0.800000,3.100000,2.000000,-0.782000,30.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:13.012,0.000000,2460.000000,23.100000,11.320000,97.000000,76.000000,28.000000,284.000000,45.600000,28.700000,13.800000,23.100000,38.800000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.300000,52.900000,0.000000,1.000000,0.000000,0.000000,1.000000,4.300000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,20.300000,9.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.940000,0.126000,1.000000,0.000000,0.000000,0.000000,1.000000,0.050000,5.400000,3.100000,2.000000,5.468000,30.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:13.295,0.000000,2560.000000,22.300000,11.320000,97.000000,75.000000,28.000000,284.000000,45.600000,28.700000,13.800000,23.100000,38.800000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.300000,52.900000,0.000000,1.000000,0.000000,0.000000,1.000000,4.300000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,20.300000,11.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.810000,0.138000,1.000000,0.000000,0.000000,0.000000,1.000000,0.780000,2.300000,3.100000,2.000000,2.343000,31.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:13.577,0.000000,2638.000000,21.500000,11.390000,97.000000,75.000000,28.000000,285.000000,45.600000,28.700000,13.800000,23.100000,38.800000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.300000,52.900000,0.000000,1.000000,0.000000,0.000000,1.000000,4.300000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,20.300000,12.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.680000,0.138000,1.000000,0.000000,0.000000,0.000000,1.000000,0.780000,0.700000,3.100000,2.000000,0.781000,32.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:13.860,0.000000,2697.000000,21.100000,11.340000,97.000000,76.000000,28.000000,285.000000,45.600000,28.700000,13.800000,23.100000,38.800000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.300000,52.500000,0.000000,1.000000,0.000000,0.000000,1.000000,4.300000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.800000,20.300000,9.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.560000,0.128000,1.000000,0.000000,0.000000,0.000000,1.000000,0.720000,-0.800000,3.100000,2.000000,-0.782000,32.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:14.142,0.000000,2742.000000,21.100000,11.480000,97.000000,76.000000,28.000000,285.000000,45.600000,28.700000,13.800000,22.700000,38.800000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.300000,52.900000,0.000000,1.000000,0.000000,0.000000,1.000000,4.300000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,20.300000,13.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.560000,0.121000,1.000000,0.000000,0.000000,0.000000,1.000000,0.410000,-1.600000,3.100000,2.000000,-1.563000,33.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:14.425,0.000000,2785.000000,21.100000,11.670000,97.000000,76.000000,28.000000,285.000000,45.600000,28.700000,13.800000,23.100000,38.800000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.300000,52.500000,0.000000,1.000000,0.000000,0.000000,1.000000,4.300000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,20.300000,9.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.560000,0.121000,1.000000,0.000000,0.000000,0.000000,1.000000,0.780000,0.700000,3.100000,2.000000,0.781000,33.000000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:14.708,0.000000,2817.000000,21.100000,11.920000,97.000000,76.000000,28.000000,286.000000,45.600000,28.700000,13.800000,23.100000,38.800000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.300000,52.900000,0.000000,1.000000,0.000000,0.000000,1.000000,4.300000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,20.300000,8.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.560000,0.125000,1.000000,0.000000,0.000000,0.000000,1.000000,0.820000,-0.800000,3.900000,2.000000,-0.782000,33.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:14.990,0.000000,2835.000000,21.500000,12.070000,97.000000,76.000000,28.000000,286.000000,45.600000,28.700000,13.800000,23.100000,38.800000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.300000,52.500000,0.000000,1.000000,0.000000,0.000000,1.000000,4.300000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,20.300000,13.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.560000,0.125000,1.000000,0.000000,0.000000,0.000000,1.000000,0.800000,-1.600000,3.900000,2.000000,-1.563000,33.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:15.314,0.000000,2860.000000,20.300000,11.650000,97.000000,76.000000,28.000000,286.000000,45.600000,28.700000,13.800000,22.700000,38.800000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.300000,52.500000,0.000000,1.000000,0.000000,0.000000,1.000000,4.300000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.800000,20.300000,9.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.430000,0.120000,1.000000,0.000000,0.000000,0.000000,1.000000,0.800000,-3.200000,3.900000,2.000000,-3.125000,33.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
00:15.596,0.000000,2864.000000,20.700000,11.840000,97.000000,76.000000,28.000000,287.000000,45.600000,28.700000,13.800000,23.100000,38.800000,1.100000,1.900000,0.000000,1.100000,20.000000,40.000000,20.300000,52.500000,0.000000,1.000000,0.000000,0.000000,1.000000,4.300000,1.000000,2.600000,1.000000,0.900000,2.000000,1.000000,1.000000,0.700000,20.300000,13.000000,0.000000,0.600000,1.000000,13.800000,1.000000,0.000000,0.000000,2.430000,0.117000,1.000000,0.000000,0.000000,0.000000,1.000000,0.760000,-4.700000,3.900000,2.000000,-4.688000,33.500000,-3.000000,18.400000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23886.000000,9359.000000,255.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.000000,2011.000000,1.000000
